Page,Title,Company_name,Address,Description,Links
127,HR Specialist,Ascom ,"Maadi, Cairo, Egypt ",Full Time | Entry Level | 1 - 3 Yrs of Exp | Human Resources | Human Resources (HR) | Recruitment | Personnel | HR Functions | HR | Administration | Microsoft Office,https://wuzzuf.net/jobs/p/SkabKqEa8XxB-HR-Specialist-Ascom-Cairo-Egypt?o=1892&l=sp&t=sj&a=search-v3|hpb
127,Civil Engineer,AMH Technology ,"Heliopolis, Cairo, Egypt ",Full Time | Entry Level | 1 - 3 Yrs of Exp | Engineering - Construction/Civil/Architecture | Civil | Civil Engineering | Construction,https://wuzzuf.net/jobs/p/lqNrgyN3RgRp-Civil-Engineer-AMH-Technology-Cairo-Egypt?o=1893&l=sp&t=sj&a=search-v3|hpb
127,LiveOps Specialist,Cartona  ,"Dokki, Giza, Egypt ",Full Time | Entry Level | 1 - 5 Yrs of Exp | Customer Service/Support | Operations/Management | Logistics Operations | Liveops | Customer Service | Customer Care | Customer Support | Call Center | Live OPS | Operations,https://wuzzuf.net/jobs/p/CMpt4MKtAiQg-LiveOps-Specialist-Cartona-Giza-Egypt?o=1894&l=sp&t=sj&a=search-v3|hpb
127,Senior SharePoint Developer,URANIUM ,"Maadi, Cairo, Egypt ",Full Time | Experienced | 4 - 5 Yrs of Exp | IT/Software Development | Engineering - Telecom/Technology | Computer Science | Information Technology (IT) | Sharepoint | JavaScript | CSS | MVC | .Net | Software Engineering,https://wuzzuf.net/jobs/p/FQVGKwFiw8bl-Senior-SharePoint-Developer-URANIUM-Cairo-Egypt?o=1895&l=sp&t=sj&a=search-v3|hpb
127,Customer Care Agent,Cartona  ,"Dokki, Giza, Egypt ",Full Time | Entry Level | 1 - 3 Yrs of Exp | Customer Service/Support | Customer | Customer Care | Customer Service | CRM | Customer Support | Business Administration | Call Center,https://wuzzuf.net/jobs/p/UzkDJtZqFwoK-Customer-Care-Agent-Cartona-Giza-Egypt?o=1896&l=sp&t=sj&a=search-v3|hpb
127,Lab Chemist (Sampling),Alfa Laboratories ,"6th of October, Giza, Egypt ",Full Time | Entry Level | 0 - 3 Yrs of Exp | R&D/Science | Medical/Healthcare | Chemistry | Science | Lab | Chemist | Medical,https://wuzzuf.net/jobs/p/XLxCXyDpYwVH-Lab-Chemist-Sampling-Alfa-Laboratories-Giza-Egypt?o=1897&l=sp&t=sj&a=search-v3|hpb
127,Sales Account Manager,Sismatix Information System ,"Cairo, Egypt ",Full Time | Experienced | 3+ Yrs of Exp | Customer Service/Support | IT/Software Development | Sales/Retail | Cloud Services | ERP | ERP Applications | Odoo ERP | Sales Target | English | Sales,https://wuzzuf.net/jobs/p/A3n5Ne7MfSqr-Sales-Account-Manager-Sismatix-Information-System-Cairo-Egypt?o=1898&l=sp&t=sj&a=search-v3|hpb
127,General Accountant,Target Recruitment  & HR Solutions  ,"Cairo, Egypt ",Full Time | Experienced | 2 - 3 Yrs of Exp | Accounting/Finance | Accounting | accountant | English | excel | MS Office | SAP | Finance | Financial Management | CPA,https://wuzzuf.net/jobs/p/ZbvBUllNTrLw-General-Accountant-Target-Recruitment-HR-Solutions-Cairo-Egypt?o=1899&l=sp&t=sj&a=search-v3|hpb
127,Chief Accountant,Bakier ,"Maadi, Cairo, Egypt ",Full Time | Manager | 7 - 10 Yrs of Exp | Accounting/Finance | Accounting | ERP | Finance | Financial Management | Financial Analysis | MS Office | English | IFRS,https://wuzzuf.net/jobs/p/qg1oeX6xQ53J-Chief-Accountant-Bakier-Cairo-Egypt?o=1900&l=sp&t=sj&a=search-v3|hpb
127,Electroplating Process Improvement Section Head,Ahram Security Group ,"10th of Ramadan City, Cairo, Egypt ",Full Time | Senior Management | 4 - 6 Yrs of Exp | R&D/Science | Operations/Management | Manufacturing/Production | AutoCAD | SOP | CAD/CAM | Management | Computer Skills | Process Improvement | Science,https://wuzzuf.net/jobs/p/VVJyiwJkGdic-Electroplating-Process-Improvement-Section-Head-Ahram-Security-Group-Cairo-Egypt?o=1901&l=sp&t=sj&a=search-v3|hpb
127,Deputy Lab Branch Manager,Alfa Laboratories ,"6th of October, Giza, Egypt ",Full Time | Manager | 2 - 5 Yrs of Exp | Medical/Healthcare | Pharmaceutical | Dentist | Leadership | Leadership skills | Marketing | MEDICINE | Operations | Pharmaceutical | sales skills,https://wuzzuf.net/jobs/p/2EUB0Mp9qo8U-Deputy-Lab-Branch-Manager-Alfa-Laboratories-Giza-Egypt?o=1902&l=sp&t=sj&a=search-v3|hpb
127,Senior Logistics Specialist (Export),Confidential ,"6th of October, Giza, Egypt ",Full Time | Experienced | 8 - 10 Yrs of Exp | Administration | Logistics/Supply Chain | Supply Chain | Logistics | Logistics Management | Procurement | Management | Warehouse | Freight Forwrard | Purchasing,https://wuzzuf.net/jobs/p/CXI78ADtSRAz-Senior-Logistics-Specialist-Export-Giza-Egypt?o=1903&l=sp&t=sj&a=search-v3|hpb
127,IT Specialist- Fresh Graduate,Partner & More ,"Sheikh Zayed, Giza, Egypt ",Full Time | Entry Level | 1+ Yrs of Exp | IT/Software Development | Computer Science | Information Technology (IT) | IT | English,https://wuzzuf.net/jobs/p/BtET36WNN9V5-IT-Specialist--Fresh-Graduate-Partner-More-Giza-Egypt?o=1904&l=sp&t=sj&a=search-v3|hpb
127,Junior Accountant,Sidhom Printing Solutions ,"Cairo, Egypt ",Full Time | Entry Level | 0 - 1 Yrs of Exp | males_only | Accounting/Finance | Accounting | Financial Reporting | Junior Accountant | Microsoft Office | Communication skills | Finance | Reporting | accountant | analytical,https://wuzzuf.net/jobs/p/DAHfw9bHmzuJ-Junior-Accountant-Sidhom-Printing-Solutions-Cairo-Egypt?o=1905&l=sp&t=sj&a=search-v3|hpb
128,Senior Bank Accountant,Nahdet Misr Publishing Group ,"Mohandessin, Giza, Egypt ",Full Time | Experienced | 3 - 5 Yrs of Exp | Accounting/Finance | Accounting | Bank Accounting | Bank | Finance,https://wuzzuf.net/jobs/p/q8hhzPpZy39u-Senior-Bank-Accountant-Nahdet-Misr-Publishing-Group-Giza-Egypt?o=1906&l=sp&t=sj&a=search-v3|hpb
128,Site Accountant,Heavy Rock ,"St Catherine, South Sinai, Egypt ",Full Time | Experienced | 5 - 7 Yrs of Exp | males_only | Accounting/Finance | Accounting | Construction | Finance,https://wuzzuf.net/jobs/p/NF4p0xErCdO3-Site-Accountant-Heavy-Rock-South-Sinai-Egypt?o=1907&l=sp&t=sj&a=search-v3|hpb
128,Customer Service Specialist,Ghalioungui  ,"Mokattam, Cairo, Egypt ",Full Time | Entry Level | 0 - 1 Yrs of Exp | Customer Service/Support | Marketing/PR/Advertising | Customer Service | Customer Care | Call Center | Customer Support | Marketing,https://wuzzuf.net/jobs/p/zZdXUh9ulcff-Customer-Service-Specialist-Ghalioungui-Cairo-Egypt?o=1908&l=sp&t=sj&a=search-v3|hpb
128,Senior Sales Account Manager,Public Cloud Service ,"Dokki, Giza, Egypt ",Full Time | Experienced | 2 - 4 Yrs of Exp | Customer Service/Support | IT/Software Development | Sales/Retail | sales skills | Sales Target | Accounts | Sales | Information Technology (IT) | Sales Plan | negotiation skills,https://wuzzuf.net/jobs/p/lNLtturpc7xw-Senior-Sales-Account-Manager-Public-Cloud-Service-Giza-Egypt?o=1909&l=sp&t=sj&a=search-v3|hpb
128,Purchasing & Contracting Team Leader (Foreign & Local),Confidential ,"Zamalek, Cairo, Egypt ",Full Time | Manager | 4+ Yrs of Exp | Logistics/Supply Chain | Operations/Management | Purchasing/Procurement | Purchasing | Procurement | Business Management | Contracting | Quotations | Tendering | Logistics,https://wuzzuf.net/jobs/p/KqHjaBu9gKye-Purchasing-Contracting-Team-Leader-Foreign-Local-Cairo-Egypt?o=1910&l=sp&t=sj&a=search-v3|hpb
128,Digital Marketing Specialist (Media Buyer),Andalusia Group ,"Maadi, Cairo, Egypt ",Full Time | Entry Level | 1 - 2 Yrs of Exp | Marketing/PR/Advertising | Media/Journalism/Publishing | Digital Marketing | Facebook ads | Marketing | Lead Generation | Social Media | E-Marketing | Digital | instagram,https://wuzzuf.net/jobs/p/Iy67PI6waevS-Digital-Marketing-Specialist-Media-Buyer-Andalusia-Group-Cairo-Egypt?o=1911&l=sp&t=sj&a=search-v3|hpb
128,Pricing & Estimation Specialist (Furniture & Wooden Packages),NADIM ,"Abu Rawash, Giza, Egypt ",Full Time | Experienced | 2+ Yrs of Exp | Engineering - Construction/Civil/Architecture | Purchasing/Procurement | Architecture | Construction | AutoCAD | AutoCAD 2D | Design | Contracting | Tendering | Legal,https://wuzzuf.net/jobs/p/TVMVktqTnlxV-Pricing-Estimation-Specialist-Furniture-Wooden-Packages-NADIM-Giza-Egypt?o=1912&l=sp&t=sj&a=search-v3|hpb
128,Senior Internal Auditor,Confidential ,"Giza, Egypt ",Full Time | Freelance / ProjectExperienced | 10+ Yrs of Exp | Accounting/Finance | Financial Auditor | Certified Internal Auditor (CIA) | Accounting Software | Accounting | Cost Accounting | Financial | Financial Accounting | Auditing,https://wuzzuf.net/jobs/p/QV5oYQFaAckJ-Senior-Internal-Auditor-Giza-Egypt?o=1913&l=sp&t=sj&a=search-v3|hpb
128,Senior .Net Developer,Smartpan ,"Nasr City, Cairo, Egypt ",Full Time | Experienced | 3 - 5 Yrs of Exp | Creative/Design/Art | IT/Software Development | Engineering - Telecom/Technology | Computer Science | C# | .NET | Web Development | VS 2013 | VS 2015 | MVC,https://wuzzuf.net/jobs/p/HE4mfYsfNhg7-Senior-Net-Developer-Smartpan-Cairo-Egypt?o=1914&l=sp&t=sj&a=search-v3|hpb
128,Linux Systems Administrator,Masary ,"Mokattam, Cairo, Egypt ",Full Time | Experienced | 2+ Yrs of Exp | IT/Software Development | Engineering - Telecom/Technology | MySQL | Linux | CCNA | Computer Engineering | Computer Science | PostgreSQL | Software | Configuration,https://wuzzuf.net/jobs/p/q1GXCnt5eZtV-Linux-Systems-Administrator-Masary-Cairo-Egypt?o=1915&l=sp&t=sj&a=search-v3|hpb
128,Senior Java Developer,FlairsTech ,"Cairo, Egypt ",Full Time | Work From HomeExperienced | 5+ Yrs of Exp | IT/Software Development | Engineering - Telecom/Technology | Java | J2EE | Agile | Computer Science | Information Technology (IT) | Software Engineering | ui | Software Development,https://wuzzuf.net/jobs/p/UWGthERj63th-Senior-Java-Developer-FlairsTech-Cairo-Egypt?o=1916&l=sp&t=sj&a=search-v3|hpb
128,Senior Devops Engineer,FlairsTech ,"Maadi, Cairo, Egypt ",Full Time | Work From HomeExperienced | 4+ Yrs of Exp | IT/Software Development | Engineering - Telecom/Technology | Information Technology (IT) | Computer Science | DevOps | Software Engineering | Docker | AWS | SQL | MySQL,https://wuzzuf.net/jobs/p/3jVb30fsl0eO-Senior-Devops-Engineer-FlairsTech-Cairo-Egypt?o=1917&l=sp&t=sj&a=search-v3|hpb
128,Senior .NET Developer,Neom Tech ,"Maadi, Cairo, Egypt ",Full Time | Experienced | 3+ Yrs of Exp | IT/Software Development | Engineering - Telecom/Technology | Computer Science | Information Technology (IT) | Software Development | .NET | Git | Web API | Development | Web Applications,https://wuzzuf.net/jobs/p/8iDxoOM6tPYe-Senior-NET-Developer-Neom-Tech-Cairo-Egypt?o=1918&l=sp&t=sj&a=search-v3|hpb
128,Senior Rust Developer,Evolvice GmbH ,"Maadi, Cairo, Egypt ",Full Time | Experienced | 5+ Yrs of Exp | IT/Software Development | Engineering - Telecom/Technology | English | rust | python | Information Technology (IT) | Software Development | Software Engineering,https://wuzzuf.net/jobs/p/sjjPZD1aFpan-Senior-Rust-Developer-Evolvice-GmbH-Cairo-Egypt?o=1919&l=sp&t=sj&a=search-v3|hpb
128,Media Buyer,Confidential ,"Cairo, Egypt ",Full Time | Experienced | 2 - 4 Yrs of Exp | Marketing/PR/Advertising | Media/Journalism/Publishing | Digital Marketing | Marketing | Media Buyer | social | Social Media | Skills | media | facebook,https://wuzzuf.net/jobs/p/0d1Og4KtC4LY-Media-Buyer-Cairo-Egypt?o=1920&l=sp&t=sj&a=search-v3|hpb
129,HR Executive,Estabraq  ,"Nasr City, Cairo, Egypt ",Full Time | Experienced | 3+ Yrs of Exp | Human Resources | Human Resources (HR) | senior | Personnel | Recruitment | Training&Development | Compensation &Benefits,https://wuzzuf.net/jobs/p/g0PbgMHjVawZ-HR-Executive-Estabraq-Cairo-Egypt?o=1921&l=sp&t=sj&a=search-v3|hpb
129,Senior Java Developer / Software Engineer,Egybell ,"Nasr City, Cairo, Egypt ",Full Time | Experienced | 3 - 5 Yrs of Exp | IT/Software Development | Engineering - Telecom/Technology | AWS | React | ORM | Python | Java | SQL | Software Engineering | Software Development,https://wuzzuf.net/jobs/p/I7IN6SulzTFP-Senior-Java-Developer-Software-Engineer-Egybell-Cairo-Egypt?o=1922&l=sp&t=sj&a=search-v3|hpb
129,Copywriter (Work From Home),Virtual Worker Now ,"Heliopolis, Cairo, Egypt ",Full Time | Work From HomeEntry Level | 1+ Yrs of Exp | Writing/Editorial | Marketing/PR/Advertising | Media/Journalism/Publishing | Writing | Editing | Content Writer | Content Editing | Copywriting | English | Literature,https://wuzzuf.net/jobs/p/QHroK0MMDiUj-Copywriter-Work-From-Home-Virtual-Worker-Now-Cairo-Egypt?o=1923&l=sp&t=sj&a=search-v3|hpb
129,.NET Lead (Full Time),Confidential ,"Nasr City, Cairo, Egypt ",Full Time | Manager | 5 - 10 Yrs of Exp | IT/Software Development | Engineering - Telecom/Technology | .Net | Angular | OOP | Computer Science | Software Development | Agile | HTML | JavaScript,https://wuzzuf.net/jobs/p/i2SoPnZNm2FT-NET-Lead-Full-Time-Cairo-Egypt?o=1924&l=sp&t=sj&a=search-v3|hpb
129,Senior Wordpress Developer,Evolvice GmbH ,"Maadi, Cairo, Egypt ",Full Time | Work From HomeExperienced | 6+ Yrs of Exp | IT/Software Development | Engineering - Telecom/Technology | PHP | Agile | English | Information Technology (IT) | Computer Science | Wordpress | Software Development | Software Engineering,https://wuzzuf.net/jobs/p/tsrpFq1wJFIh-Senior-Wordpress-Developer-Evolvice-GmbH-Cairo-Egypt?o=1925&l=sp&t=sj&a=search-v3|hpb
129,Senior Full Stack Developer,Amanah ,"Nasr City, Cairo, Egypt ",Full Time | Experienced | 6 - 9 Yrs of Exp | IT/Software Development | Engineering - Telecom/Technology | Computer Science | Engineering | CSS3 | front-end | Git | HTML5 | Information Technology (IT) | JavaScript,https://wuzzuf.net/jobs/p/jj8IyeBU3o9u-Senior-Full-Stack-Developer-Amanah-Cairo-Egypt?o=1926&l=sp&t=sj&a=search-v3|hpb
129,IT System Administrator,Evolvice GmbH ,"Maadi, Cairo, Egypt ",Full Time | Experienced | 4+ Yrs of Exp | IT/Software Development | Engineering - Telecom/Technology | Information Technology (IT) | English | windows | linux,https://wuzzuf.net/jobs/p/7Tc9g9gndMol-IT-System-Administrator-Evolvice-GmbH-Cairo-Egypt?o=1927&l=sp&t=sj&a=search-v3|hpb
129,Customer Support Coordinator,Digital Bridges ,"Maadi, Cairo, Egypt ",Full Time | Entry Level | 1 - 3 Yrs of Exp | males_preferred | Customer Service/Support | Medical/Healthcare | Customer Service | Customer Support | Healthcare | Customer Care | Communication skills | English | Customer | Sales,https://wuzzuf.net/jobs/p/NK7zco0uzq7T-Customer-Support-Coordinator-Digital-Bridges-Cairo-Egypt?o=1928&l=sp&t=sj&a=search-v3|hpb
129,Senior QA Engineer,microtec ,"Nasr City, Cairo, Egypt ",Full Time | Experienced | 3 - 4 Yrs of Exp | IT/Software Development | Engineering - Telecom/Technology | MySQL | ISTQB | Information Technology (IT) | API | APIs | Automation | Computer Engineering | Testing,https://wuzzuf.net/jobs/p/nEC0SB9vNCw1-Senior-QA-Engineer-microtec-Cairo-Egypt?o=1929&l=sp&t=sj&a=search-v3|hpb
129,Technical Office Engineer,Door HYSec ,"6th of October, Giza, Egypt ",Full Time | Entry Level | 0 - 3 Yrs of Exp | females_preferred | Engineering - Construction/Civil/Architecture | AutoCAD | Engineering | Microsoft Office | Civil | Architecture | Technical Office Engineering | Architectural Engineering | Civil Engineering,https://wuzzuf.net/jobs/p/b9Yyobio0zdm-Technical-Office-Engineer-Door-HYSec-Giza-Egypt?o=1930&l=sp&t=sj&a=search-v3|hpb
129,Document Controller,Door HYSec ,"6th of October, Giza, Egypt ",Full Time | Experienced | 2+ Yrs of Exp | Administration | Document Control | Microsoft Office | DC | Administration,https://wuzzuf.net/jobs/p/c99X1NGv2e1u-Document-Controller-Door-HYSec-Giza-Egypt?o=1931&l=sp&t=sj&a=search-v3|hpb
129,Senior Node.js Developer,Evolvice GmbH ,"Maadi, Cairo, Egypt ",Full Time | Experienced | 4+ Yrs of Exp | IT/Software Development | Engineering - Telecom/Technology | NodeJS | JavaScript | English | Information Technology (IT) | RESTful APIs | Software Development | Computer Science,https://wuzzuf.net/jobs/p/8tC42cKvkNkx-Senior-Nodejs-Developer-Evolvice-GmbH-Cairo-Egypt?o=1932&l=sp&t=sj&a=search-v3|hpb
129,Medical Sales Representative,CONCEPT ,"Nasr City, Cairo, Egypt ",Full Time | Entry Level | 1 - 2 Yrs of Exp | males_only | Marketing/PR/Advertising | Medical/Healthcare | Sales/Retail | sales skills | Sales Target | Customer Service | business | MS Office | Planning | Sales,https://wuzzuf.net/jobs/p/v2zFPHxs6k35-Medical-Sales-Representative-CONCEPT-Cairo-Egypt?o=1933&l=sp&t=sj&a=search-v3|hpb
129,Senior Java Backend Developer,Sceel.io ,"Maadi, Cairo, Egypt ",Full Time | Work From HomeExperienced | 5+ Yrs of Exp | IT/Software Development | Engineering - Telecom/Technology | Java | Android | Debugging | Frameworks | Frontend | Linux | Spring | Spring Boot,https://wuzzuf.net/jobs/p/SNDEKTRDYPDN-Senior-Java-Backend-Developer-Sceel-io-Cairo-Egypt?o=1934&l=sp&t=sj&a=search-v3|hpb
129,Junior Sales Engineer,Petroleum & Industrial Consulting Services PICS ,"6th of October, Giza, Egypt ",Full Time | Entry Level | 0 - 3 Yrs of Exp | Sales/Retail | Engineering - Oil & Gas/Energy | Engineering | OIL & GAS | Sales | Automation | instrumentation,https://wuzzuf.net/jobs/p/oN10pXwVLVBk-Junior-Sales-Engineer-Petroleum-Industrial-Consulting-Services--PICS-Giza-Egypt?o=1935&l=sp&t=sj&a=search-v3|hpb
130,Accountant,Eshratex ,"Azarita, Alexandria, Egypt ",Full Time | Experienced | 3+ Yrs of Exp | Accounting/Finance | Finance | Accounting | Financial Analysis | Financial Management | English,https://wuzzuf.net/jobs/p/IKmRpdBbOv4G-Accountant-Eshratex-Alexandria-Egypt?o=1936&l=sp&t=sj&a=search-v3|hpb
130,Marketing Specialist,Alumil ,"Heliopolis, Cairo, Egypt ",Full Time | Experienced | 2 - 5 Yrs of Exp | Marketing/PR/Advertising | Media/Journalism/Publishing | Marketing | Media | Social Media | E-marketing | Market Research,https://wuzzuf.net/jobs/p/xe3ukDkEgbEb-Marketing-Specialist-Alumil-Cairo-Egypt?o=1937&l=sp&t=sj&a=search-v3|hpb
130,Part Time English Instructors (Offline) - Zamalek,Berlitz Egypt ,"Zamalek, Cairo, Egypt ",Part Time | Freelance / ProjectEntry Level | 0 - 2 Yrs of Exp | Education/Teaching | Training/Instructor | Education | Training | Teaching | English,https://wuzzuf.net/jobs/p/N4moaRryUgpK-Part-Time-English-Instructors-Offline---Zamalek-Berlitz-Egypt-Cairo-Egypt?o=1938&l=sp&t=sj&a=search-v3|hpb
130,Sales Manager - Cairo,W.Alaska ,"Nozha, Cairo, Egypt ",Full Time | Manager | 8 - 12 Yrs of Exp | Sales/Retail | Sales | Sales Manager | Sales Target | Skills | market | sales skills,https://wuzzuf.net/jobs/p/SWMKPjFwbCVw-Sales-Manager---Cairo-W-Alaska-Cairo-Egypt?o=1939&l=sp&t=sj&a=search-v3|hpb
130,Senior React JS Developer,Evolvice GmbH ,"Maadi, Cairo, Egypt ",Full Time | Experienced | 5+ Yrs of Exp | IT/Software Development | Engineering - Telecom/Technology | front-end | React | Redux | Computer Science | Information Technology (IT) | Software Development,https://wuzzuf.net/jobs/p/2WdmNJsuu8EY-Senior-React-JS-Developer-Evolvice-GmbH-Cairo-Egypt?o=1940&l=sp&t=sj&a=search-v3|hpb
130,Junior Accountant,Link Datacenter ,"Giza, Egypt ",Full Time | Experienced | 2+ Yrs of Exp | Accounting/Finance | Banking | Accounting | Bookkeeping | business | Commerce | Communication | Communication skills | English | Finance,https://wuzzuf.net/jobs/p/y19OHbBPotA5-Junior-Accountant-Link-Datacenter-Giza-Egypt?o=1941&l=sp&t=sj&a=search-v3|hpb
